timestamp,Mean Temperature,Max Temperature,Min Temperature,Precipitation,Wind Speed,Max Wind Speed
20150509,64,75,52,0,10,18
20150510,63,73,52,0,14,22
20150511,61,70,52,0,15,22
20150512,60,70,50,0,12,20
20150513,59,67,51,0,10,21
20150514,59,66,52,0.04,8,21
20150515,60,69,50,0,11,18
20150516,61,68,54,0,15,20
20150517,62,69,55,0,11,17
20150518,61,68,54,0,12,22
20150519,63,72,54,0,12,18
20150520,61,68,54,0,14,22
20150521,64,71,56,0,10,20
20150522,62,71,53,0,11,21
20150523,63,71,55,0,15,22
20150524,63,72,54,0,15,22
20150525,63,72,54,0,14,21
20150526,63,71,55,0,12,20
20150527,65,75,54,0,11,18
20150528,67,81,53,0,11,17
20150529,69,84,53,0,11,17
20150530,69,85,53,0,11,20
20150531,62,73,51,0,10,22
20150601,67,76,58,0,9,18
20150602,69,81,57,0,9,18
20150603,65,74,56,0,18,26
20150604,69,82,55,0,10,20
20150605,71,86,55,0,7,16
20150606,70,82,57,0,8,18
20150607,74,92,56,0,7,17
20150608,83,104,61,0,6,18
20150609,75,89,61,0,9,28
20150610,68,73,63,0.37,6,13
20150611,75,92,58,0,7,18
20150612,79,99,59,0,7,17
20150613,74,88,59,0,10,22
20150614,69,81,56,0,11,21
20150615,66,77,55,0,17,25
20150616,74,92,56,0,11,15
20150617,76,94,57,0,10,18
20150618,73,88,57,0,13,18
20150619,74,92,56,0,11,20
20150620,75,93,57,0,8,18
20150621,69,81,56,0,11,22
20150622,71,84,57,0,12,22
20150623,75,91,58,0,13,22
20150624,75,93,57,0,13,22
20150625,80,100,60,0,7,17
20150626,79,97,61,0,9,17
20150627,70,80,60,0,12,20
20150628,72,82,61,0,11,21
20150629,75,92,58,0,9,17
20150630,84,106,61,0,5,15
20150701,82,99,64,0,9,26
20150702,77,89,65,0,9,20
20150703,77,92,61,0,11,18
20150704,76,91,61,0,11,17
20150705,71,79,62,0,12,21
20150706,73,85,61,0,11,18
20150707,72,80,63,0,12,18
20150708,68,75,61,0,14,24
20150709,67,72,61,0,11,18
20150710,69,76,62,0,10,16
20150711,70,80,60,0,10,20
20150712,72,81,63,0,10,17
20150713,76,88,63,0,12,22
20150714,70,79,61,0,18,25
20150715,76,91,61,0,9,20
20150716,76,91,60,0,8,20
20150717,77,93,60,0,9,17
20150718,73,85,60,0,11,20
20150719,80,95,65,0,7,20
20150720,80,95,65,0,11,20
20150721,76,89,62,0,14,24
20150722,70,78,62,0,18,23
20150723,71,81,61,0,14,22
20150724,74,88,60,0,13,20
20150725,73,85,60,0,13,20
20150726,74,86,61,0,15,23
20150727,78,95,60,0,8,20
20150728,81,102,60,0,4,22
20150729,84,103,64,0,8,21
20150730,79,94,63,0,10,16
20150731,76,88,63,0,11,21
20150801,74,86,62,0,10,20
20150802,73,84,62,0,10,17
20150803,72,81,63,0,12,22
20150804,68,75,61,0,10,18
20150805,75,90,59,0,7,16
20150806,75,88,62,0,6,20
20150807,72,82,62,0,9,18
20150808,71,80,61,0,13,23
20150809,76,91,61,0,13,23
20150810,73,84,62,0,15,22
20150811,73,85,61,0,12,18
20150812,73,86,59,0,8,18
20150813,75,86,63,0,10,17
20150814,75,88,62,0,7,15
20150815,80,99,61,0,5,15
20150816,84,104,64,0,5,17
20150817,83,102,64,0,7,18
20150818,75,88,61,0,10,16
20150819,72,82,61,0,11,18
20150820,71,80,62,0,12,18
20150821,72,83,60,0,10,17
20150822,73,84,62,0,9,18
20150823,71,81,61,0,9,17
20150824,74,87,60,0,9,17
20150825,75,91,58,0,8,20
20150826,77,96,58,0,8,18
20150827,82,99,64,0,6,23
20150828,84,99,69,0,9,21
20150829,74,82,65,0,8,16
20150830,74,86,62,0,9,16
20150831,78,91,64,0,10,20
20150901,74,86,62,0,13,23
20150902,71,80,62,0,16,23
20150903,69,77,61,0,14,22
20150904,69,79,58,0,13,20
20150905,70,86,53,0,6,17
20150906,73,90,55,0,5,13
20150907,75,96,54,0,5,16
20150908,80,100,59,0,6,14
20150909,84,104,63,0,5,14
20150910,85,105,65,0,5,18
20150911,83,102,64,0,5,16
20150912,74,86,62,0,7,24
20150913,78,93,63,0,8,15
20150914,69,75,62,0,12,22
20150915,68,76,60,0,12,21
20150916,65,74,56,0,9,20
20150917,68,79,56,0,5,14
20150918,72,87,56,0,5,16
20150919,75,95,55,0,4,12
20150920,79,99,58,0,4,12
20150921,83,102,64,0,4,17
20150922,68,77,59,0,16,22
20150923,73,89,57,0,8,18
20150924,79,96,61,0,3,14
20150925,77,94,59,0,6,17
20150926,77,91,62,0,7,16
20150927,74,89,58,0,4,15
20150928,72,86,57,0,7,17
20150929,68,77,58,0,7,16
20150930,63,67,59,0.05,4,14
20151001,69,78,60,0,5,16
20151002,72,89,55,0,6,17
20151003,69,85,53,0,9,25
20151004,67,81,53,0.01,6,15
20151005,68,81,54,0,6,18
20151006,68,82,54,0,7,20
20151007,69,85,53,0,5,14
20151008,75,91,58,0,4,12
20151009,73,89,57,0,7,16
20151010,71,85,56,0,6,17
20151011,73,87,59,0,5,12
20151012,75,93,57,0,4,10
20151013,78,96,60,0,3,15
20151014,77,91,63,0,5,14
20151015,74,85,63,0,6,15
20151016,74,86,62,0,8,16
20151017,68,75,60,0,9,15
20151018,66,75,56,0,8,17
20151019,67,77,57,0,5,16
20151020,70,85,55,0,4,16
20151021,69,86,52,0,4,12
20151022,68,83,52,0,3,10
20151023,69,84,54,0,3,10
20151024,67,81,52,0,2,10
20151025,67,78,56,0,5,15
20151026,65,80,50,0,3,10
20151027,65,71,58,0,4,20
20151028,65,74,56,0,6,17
20151029,66,82,49,0,5,16
20151030,68,85,50,0,3,10
20151101,66,75,57,0.08,8,14
20151102,57,65,48,0.78,6,25
20151103,56,67,44,0,3,12
20151104,55,66,44,0,7,21
20151105,55,67,42,0,4,9
20151106,57,71,42,0,4,9
20151107,55,68,42,0,3,9
20151108,57,66,48,0,7,17
20151109,53,59,47,0.41,8,18
20151110,53,61,45,0,3,12
20151111,51,62,40,0,3,12
20151112,52,65,39,0,3,8
20151113,53,66,40,0,3,10
20151114,53,65,40,0,5,14
20151115,56,62,49,0.14,15,33
20151116,51,63,38,0,8,25
20151117,53,66,40,0,3,9
20151118,57,71,42,0,4,14
20151119,56,69,43,0,2,8
20151120,61,75,46,0,1,9
20151121,57,70,44,0,3,13
20151122,55,68,42,0,2,10
20151123,53,63,43,0,6,16
20151124,52,59,44,0.12,10,24
20151125,47,56,37,0,3,10
20151126,45,56,33,0,6,15
20151127,47,58,35,0,6,15
20151128,46,56,35,0,6,14
20151129,44,58,29,0,4,12
20151130,41,50,31,0,3,10
20151131,48,60,36,0,4,10
20151201,48,60,36,0,4,10
20151202,51,60,41,0,4,12
20151203,52,63,40,0.13,6,23
20151204,52,62,41,0,4,12
20151205,46,54,37,0,3,9
20151206,54,63,45,0.08,5,16
20151207,56,62,50,0,3,15
20151208,53,58,48,0,3,9
20151209,59,68,49,0,5,15
20151210,57,63,50,0.29,11,29
20151211,52,59,44,0.15,8,25
20151212,49,59,39,0,5,14
20151213,51,57,45,0.46,14,30
20151214,47,58,36,0,8,20
20151215,46,57,34,0,6,23
20151216,44,54,34,0,3,13
20151217,48,58,38,0,4,8
20151218,51,61,40,0.12,6,17
20151219,50,57,42,0.03,5,18
20151220,47,55,38,0.16,7,21
20151221,55,60,49,0.44,8,17
20151222,57,62,51,0.03,14,24
20151223,51,57,45,0,13,26
20151224,47,54,40,0.1,9,26
20151225,43,52,34,0,4,14
20151226,43,54,31,0,4,16
20151227,38,47,28,0,3,10
20151228,43,51,35,0.04,3,9
20151229,43,54,32,0,3,8
20151230,40,48,32,0.01,5,12
20151231,41,52,29,0,4,13
20160101,40,50,30,0,5,15
20160102,45,49,40,0,5,13
20160103,48,54,41,0,4,10
20160104,51,55,46,0.12,3,10
20160105,51,55,46,0.51,7,17
20160106,51,55,47,1.08,6,18
20160107,48,55,41,0.01,2,7
20160108,46,53,39,0.01,3,8
20160109,50,53,46,0.08,3,9
20160110,52,56,48,0.02,5,10
20160111,52,57,46,0,5,12
20160112,50,55,45,0,4,12
20160113,53,61,45,0.19,10,24
20160114,48,56,40,0.12,6,17
20160115,51,56,45,0.24,5,17
20160116,54,58,49,0.16,3,9
20160117,56,61,51,0.51,5,18
20160118,58,63,52,0.48,4,10
20160119,58,65,51,0.73,8,25
20160120,53,61,45,0,3,9
20160121,56,63,49,0,6,13
20160122,58,62,53,0.24,7,30
20160123,54,59,49,0.09,9,20
20160124,51,60,42,0,7,13
20160125,55,61,48,0,7,13
20160126,51,60,42,0,7,14
20160127,55,64,45,0,8,15
20160128,54,64,43,0,8,15
20160129,59,63,54,0.18,8,14
20160130,55,60,50,0,8,16
20160131,53,57,48,0,12,33
20160201,50,59,40,0,9,17
20160202,47,52,41,0.02,9,21
20160203,47,56,38,0,5,13
20160204,52,59,44,0,5,14
20160205,50,62,37,0,5,12
20160206,52,64,39,0,2,8
20160207,56,71,41,0,5,16
20160208,62,75,48,0,6,14
20160209,57,71,42,0,4,14
20160210,58,71,44,0,3,13
20160211,59,71,46,0,3,10
20160212,59,71,46,0,2,12
20160213,60,73,47,0,3,13
20160214,62,77,47,0,5,16
20160215,65,79,50,0,2,8
20160216,60,73,47,0,4,13
20160217,61,71,51,0.64,12,30
20160218,55,62,47,0.16,9,26
20160219,54,63,44,0.03,8,23
20160220,51,62,40,0.01,3,10
20160221,54,67,40,0,4,15
20160222,57,72,41,0,4,12
20160223,57,70,43,0,3,10
20160224,57,71,43,0,4,12
20160225,61,74,47,0,3,10
20160226,61,71,50,0,5,18
20160227,60,70,50,0,4,9
20160228,57,67,46,0,4,15
20160301,61,74,48,0,5,16
20160302,62,73,51,0,7,20
20160303,62,66,58,0.01,5,14
20160304,62,66,57,0.3,5,15
20160305,61,67,55,1.38,12,35
20160306,56,62,50,0.35,12,23
20160307,53,58,48,0.36,6,20
20160308,50,60,40,0,6,13
20160309,56,61,50,0.15,3,10
20160310,59,63,55,0,6,12
20160311,56,59,52,0.31,11,33
20160312,54,60,47,0.73,11,29
20160313,58,60,55,0.51,15,24
20160314,56,63,48,0.01,7,20
20160315,56,68,43,0,4,12
20160316,59,73,44,0,4,9
20160317,62,77,47,0,4,13
20160318,60,71,48,0,6,18
20160319,62,72,52,0,8,21
20160320,62,71,52,0.08,7,20
20160321,58,65,50,0.01,11,23
20160322,54,64,44,0,8,22
20160323,57,70,43,0,5,13
20160324,60,72,47,0,8,15
20160325,62,74,50,0,7,15
20160326,62,75,48,0,7,15
20160327,62,70,53,0,11,17
20160328,55,62,48,0,11,22
20160329,54,67,41,0,5,17
20160330,58,70,46,0,7,15
20160331,60,72,47,0,9,21
20160401,62,72,51,0,9,17
20160402,62,76,48,0,4,12
20160403,60,72,48,0,7,17
20160404,65,76,53,0,8,15
20160405,67,84,49,0,5,14
20160406,71,87,54,0,5,15
20160407,65,74,56,0,8,23
20160408,65,72,57,0,7,20
20160409,61,63,58,0.24,6,13
20160410,58,60,56,0.69,7,13
20160411,60,67,52,0,6,13
20160412,60,67,53,0,11,20
20160413,61,69,52,0,10,18
20160414,57,66,48,0.02,12,24
20160415,59,74,44,0,5,16
20160416,66,84,47,0,5,14
20160417,68,85,50,0,4,13
20160418,70,87,52,0,5,15
20160419,69,85,53,0,5,14
20160420,63,79,47,0,7,17
20160421,64,73,55,0,9,23
20160422,61,64,57,0.1,14,24
20160423,nan,nan,nan,0,nan,nan
20160424,nan,nan,nan,0,10,16
20160425,nan,nan,nan,0,11,14
20160426,63,70,55,0,9,16
20160427,60,68,51,0,10,23
20160428,64,79,49,0,9,17
20160429,64,75,53,0,10,18
20160430,66,81,50,0,12,24
20160501,69,86,52,0,6,15
20160502,66,79,52,0,8,17
20160503,66,79,53,0,5,14
20160504,66,74,57,0,9,17
20160505,63,70,55,0.01,7,17
20160506,58,62,54,0.08,7,15
20160507,58,62,53,0.13,5,12
20160508,63,71,55,0,6,14
20160509,64,73,55,0,9,16
20160510,67,82,52,0,7,16
20160511,67,81,52,0,8,17
20160512,66,80,52,0,9,17
20160513,64,72,55,0,12,22
20160514,64,74,54,0,10,17
20160515,68,79,56,0,9,16
20160516,71,85,56,0,9,16
20160517,74,92,56,0,6,20
20160518,77,95,59,0,7,20
20160519,67,77,56,0,16,23
20160520,60,67,52,0,13,23
20160521,61,68,53,0,9,20
20160522,59,69,48,0,8,16
20160523,63,73,53,0,9,16
20160524,64,71,56,0,11,18
20160525,66,75,56,0,12,23
20160526,69,82,55,0,13,23
20160527,72,89,55,0,7,17
20160528,74,91,57,0,5,15
20160529,72,87,56,0,8,17
20160530,74,93,54,0,6,17
20160531,77,97,56,0,6,16
20160601,75,93,56,0,8,17
20160602,75,95,54,0,6,15
20160603,81,102,59,0,4,16
20160604,76,90,61,0,6,18
20160605,75,94,56,0,8,16
20160606,70,83,57,0,10,20
20160607,70,81,58,0,12,21
20160608,68,78,58,0,14,21
20160609,64,77,50,0,14,22
20160610,69,80,57,0,11,18
20160611,72,90,53,0,7,20
20160612,71,83,59,0,11,17
20160613,67,77,56,0,15,25
20160614,65,74,55,0,13,21
20160615,62,70,54,0,14,25
20160616,66,78,54,0,8,22
20160617,69,78,59,0,9,18
20160618,71,83,59,0,6,13
20160619,74,92,56,0,7,23
20160620,75,94,56,0,8,17
20160621,79,99,59,0,7,18
20160622,73,86,59,0,15,22
20160623,74,89,58,0,13,23
20160624,74,90,57,0,8,21
20160625,80,98,61,0,6,18
20160626,80,101,59,0,6,16
20160627,81,102,59,0,6,20
20160628,81,99,62,0,7,16
20160629,74,90,57,0,11,22
20160630,76,94,58,0,10,21
20160701,75,91,59,0,8,17
20160702,72,86,58,0,10,18
20160703,72,87,56,0,11,18
20160704,68,80,56,0,11,18
20160705,69,80,57,0,12,21
20160706,69,80,57,0,16,24
20160707,67,78,56,0,17,25
20160708,72,86,57,0,14,22
20160709,70,81,58,0,13,21
20160710,71,84,57,0,11,20
20160711,74,90,58,0,9,18
20160712,73,88,58,0,13,23
20160713,79,97,61,0,6,18
20160714,80,100,60,0,7,16
20160715,75,93,57,0,10,18
20160716,72,86,57,0,9,16
20160717,69,80,57,0,17,23
20160718,69,79,58,0,15,23
20160719,70,83,56,0,13,21
20160720,74,89,58,0,12,21
20160721,72,86,57,0,13,20
20160722,76,94,58,0,8,16
20160723,80,100,60,0,6,15
20160724,81,102,59,0,9,18
20160725,77,97,57,0,7,16
20160726,81,103,59,0,5,16
20160727,83,103,62,0,7,17
20160728,79,100,58,0,8,17
20160729,80,100,59,0,8,16
20160730,77,96,57,0,9,20
20160731,69,82,56,0,10,18
20160801,72,85,58,0,10,17
20160802,74,91,57,0,9,17
20160803,74,91,57,0,10,20
20160804,67,76,57,0,14,20
20160805,69,80,58,0,10,20
20160806,69,82,56,0,13,24
20160807,73,88,57,0,13,21
20160808,75,91,58,0,13,24
20160809,74,90,58,0,10,24
20160810,74,89,59,0,10,18
20160811,73,90,56,0,8,18
20160812,75,92,57,0,8,18
20160813,78,98,57,0,7,17
20160814,76,94,57,0,8,18
20160815,72,88,55,0,8,18
20160816,73,92,54,0,8,16
20160817,75,93,57,0,8,17
20160818,74,90,58,0,9,18
20160819,72,85,59,0,10,17
20160820,72,85,58,0,8,18
20160821,72,86,58,0,9,20
20160822,72,86,58,0,9,21
20160823,72,85,58,0,9,17
20160824,72,87,57,0,9,16
20160825,70,84,55,0,9,17
20160826,69,76,61,0,11,20
20160827,67,75,59,0,11,18
20160828,72,84,59,0,9,17
20160829,71,84,57,0,10,18
20160830,75,89,61,0,13,21
20160831,73,85,61,0,14,20
20160901,70,80,60,0,14,21
20160902,74,88,60,0,11,18
20160903,67,76,58,0,18,26
20160904,69,81,57,0,12,25
20160905,71,87,54,0,7,16
20160906,74,93,54,0,4,14
20160907,78,97,58,0,4,13
20160908,70,81,58,0,10,16
20160909,71,87,55,0,7,16
20160910,72,87,57,0,8,17
20160911,65,73,57,0,11,21
20160912,64,71,56,0,13,24
20160913,64,76,52,0,6,15
20160914,67,82,52,0,7,20
20160915,71,86,55,0,6,17
20160916,71,88,53,0,5,15
20160917,72,93,54,0,5,12
20160918,78,100,56,0,3,9
20160919,81,99,63,0,4,15
20160920,76,89,62,0,9,14
20160921,69,78,59,0,12,22
20160922,66,77,55,0,8,17
20160923,67,82,52,0,7,18
20160924,75,92,58,0,5,14
20160925,77,96,58,0,5,14
20160926,80,100,60,0,4,14
20160927,79,99,59,0,5,14
20160928,73,88,57,0,7,15
20160929,68,81,55,0,9,16
20160930,64,73,54,0,12,20
20161001,65,77,52,0,8,18
20161002,62,70,54,0.08,10,22
20161003,58,66,50,0.01,5,13
20161004,63,74,51,0,5,15
20161005,63,76,49,0,5,15
20161006,66,81,50,0,3,10
20161007,69,86,52,0,4,12
20161008,71,89,53,0,4,12
20161009,71,89,53,0,3,14
20161010,66,78,53,0,7,17
20161011,64,72,55,0,8,14
20161012,64,75,53,0,8,16
20161013,64,73,55,0,10,17
20161014,62,67,56,0.36,8,21
20161015,64,74,54,0.28,9,30
20161016,63,66,59,0.5,7,23
20161017,64,72,56,0.15,7,16
20161018,62,74,50,0,5,13
20161019,64,79,49,0,3,9
20161020,67,83,50,0,3,7
20161021,68,82,53,0,3,13
20161022,65,75,54,0,5,15
20161023,62,75,49,0,5,16
20161024,66,70,61,0,12,25
20161025,68,74,61,0.03,8,21
20161026,66,77,54,0,4,14
20161027,63,67,59,0.51,2,8
20161028,65,69,61,0.35,3,12
20161029,65,74,56,0,5,18
20161030,61,68,54,0.48,9,25
20161101,59,67,50,0.09,4,12
20161102,58,69,47,0,4,13
20161103,60,72,47,0,4,12
20161104,61,74,48,0,3,10
20161105,60,72,47,0,5,14
20161106,64,71,56,0,5,13
20161107,63,73,53,0,3,10
20161108,63,75,51,0,4,10
20161109,64,76,51,0,4,12
20161110,63,75,51,0,3,10
20161111,62,72,51,0,2,12
20161112,65,74,55,0,5,14
20161113,63,75,51,0,3,10
20161114,61,73,49,0,3,12
20161115,58,63,52,0,5,14
20161116,54,63,45,0,9,20
20161117,52,64,39,0,3,8
20161118,52,66,38,0,3,14
20161119,57,64,49,0.12,8,23
20161120,55,60,49,0.27,2,9
20161121,55,63,47,0,5,13
20161122,52,62,42,0.1,5,17
20161123,52,61,43,0.05,5,14
20161124,48,59,37,0,4,12
20161125,49,56,41,0,2,9
20161126,50,56,43,0.18,7,18
20161127,54,59,49,0.14,7,20
20161128,52,61,42,0,5,15
20161129,48,59,37,0,3,15
20161130,50,59,40,0,4,14
20161131,51,63,38,0,2,9
20161201,51,63,38,0,2,9
20161202,54,64,43,0,9,18
20161203,51,64,38,0,3,8
20161204,49,61,37,0,3,9
20161205,50,56,43,0,3,10
20161206,47,57,37,0,6,20
20161207,42,50,34,0.18,5,10
20161208,47,54,40,0.44,4,10
20161209,54,61,47,0.06,3,10
20161210,56,62,50,0.38,9,17
20161211,49,54,44,0,3,9
20161212,50,54,45,0,3,12
20161213,51,55,46,0.01,2,9
20161214,55,61,48,0.01,5,16
20161215,58,64,51,1.03,12,24
20161216,47,55,38,0,12,24
20161217,42,53,30,0,2,8
20161218,42,54,30,0,4,12
20161219,41,53,29,0,3,12
20161220,46,59,33,0,3,10
20161221,51,61,40,0,3,14
20161222,nan,nan,nan,0,0,0
20161223,50,56,43,0.06,8,12
20161224,46,54,38,0,5,14
20161225,43,51,34,0,6,14
20161226,44,52,36,0,5,13
20161227,44,55,32,0,2,12
20161228,45,59,31,0,2,12
20161229,46,58,33,0,4,13
20161230,50,64,36,0,5,21
20161231,46,54,38,0,5,13
20170101,50,55,44,0,7,14
20170102,48,52,43,0.16,6,13
20170103,52,57,46,0.53,7,20
20170104,52,57,46,0.71,8,14
20170105,44,51,35,0,3,8
20170106,39,46,32,0,4,9
20170107,51,61,41,0.44,5,12
20170108,60,64,57,1.51,12,25
20170109,56,59,52,0.27,11,18
20170110,57,60,54,1.86,13,26
20170111,52,56,47,0.08,9,24
20170112,45,50,40,0.14,3,10
20170113,48,60,36,0,1,9
20170114,46,56,36,0,2,9
20170115,46,54,38,0,2,9
20170116,46,55,36,0,3,13
20170117,42,49,35,0,4,15
20170118,49,53,44,0.8,7,23
20170119,55,60,49,0.04,10,21
20170120,52,56,47,0.83,11,21
20170121,51,56,46,0.31,9,15
20170122,53,59,46,0.69,10,22
20170123,48,53,43,0.13,6,16
20170124,48,55,41,0,4,12
20170125,47,57,36,0,3,12
20170126,50,58,41,0,4,10
20170127,48,60,35,0,3,13
20170128,48,60,36,0,3,13
20170129,49,63,34,0,3,12
20170130,48,61,35,0,2,10
20170131,47,58,35,0,3,12
20170201,47,52,42,0,3,14
20170202,57,66,48,0.22,5,18
20170203,59,62,55,0.71,10,24
20170204,56,61,50,0.07,6,16
20170205,56,64,47,0.15,8,24
20170206,57,59,55,0.19,9,16
20170207,61,64,57,1.18,11,30
20170208,62,66,57,0.22,6,13
20170209,61,64,58,0.5,10,28
20170210,58,64,51,0.05,7,15
20170211,55,65,45,0,3,17
20170212,54,67,40,0,2,7
20170213,53,65,41,0,3,9
20170214,56,67,44,0,4,10
20170215,56,63,48,0,3,17
20170216,60,67,53,0.18,10,24
20170217,56,59,52,0.6,9,25
20170218,56,61,50,0,9,20
20170219,54,59,49,0.09,8,17
20170220,58,60,55,1.37,11,28
20170221,55,60,49,0.2,9,28
20170222,49,57,41,0,11,25
20170223,47,55,39,0,6,17
20170224,46,56,36,0,6,15
20170225,48,57,39,0,4,13
20170226,48,60,35,0.03,6,20
20170227,48,57,39,0.07,6,13
20170228,49,60,37,0,5,13
20170301,52,65,38,0,3,8
20170302,54,68,39,0,5,12
20170303,56,69,42,0,5,14
20170304,56,61,50,0.4,11,25
20170305,48,54,42,0.22,11,29
20170306,51,58,43,0.27,8,21
20170307,50,60,40,0,4,10
20170308,56,70,42,0,4,14
20170309,62,74,49,0,3,9
20170310,64,73,54,0,4,9
20170311,64,77,50,0,4,15
20170312,64,79,49,0,3,9
20170313,62,77,48,0,4,9
20170314,65,80,50,0,3,9
20170315,61,69,53,0,7,17
20170316,64,74,53,0,7,15
20170317,62,77,47,0,3,10
20170318,62,70,53,0,6,15
20170319,62,70,54,0,3,12
20170320,59,64,53,0.45,6,15
20170321,62,67,57,0.15,10,22
20170322,57,63,50,0.32,10,21
20170323,54,64,43,0,7,17
20170324,55,58,52,0.24,6,21
20170325,58,66,50,0,6,14
20170326,57,64,50,0.07,8,20
20170327,57,67,47,0,9,20
20170328,60,75,44,0,7,21
20170329,64,78,50,0,7,16
20170330,61,68,54,0,12,22
20170331,62,74,49,0,12,23
20170401,63,79,47,0,4,12
20170402,66,81,51,0,4,14
20170403,62,77,47,0,5,16
20170404,64,75,52,0,6,15
20170405,64,75,52,0,4,15
20170406,58,66,50,0.94,10,36
20170407,58,66,50,0.6,10,22
20170408,52,59,45,0.13,8,21
20170409,52,64,40,0,6,15
20170410,56,68,44,0,6,15
20170411,61,68,54,0,7,21
20170412,62,68,56,0.05,10,24
20170413,56,63,49,0.07,11,24
20170414,54,66,42,0,6,15
20170415,56,69,42,0,4,12
20170416,54,60,48,0.16,5,21
20170417,60,64,55,0.19,4,13
20170418,62,70,53,0,6,18
20170419,59,70,47,0.39,7,20
20170420,62,71,52,0,6,15
20170421,64,79,49,0,4,13
20170422,61,70,51,0,8,17
20170423,62,71,53,0,11,21
20170424,58,63,53,0,12,21
20170425,61,70,52,0,10,20
20170426,63,69,56,0,11,20
20170427,63,76,50,0,8,21
20170428,63,77,48,0,7,22
20170429,65,83,46,0,4,13
20170430,68,85,50,0,4,13
20170501,73,91,55,0,6,18
20170502,77,93,60,0,4,14
20170503,79,95,63,0,5,13
20170504,71,85,57,0,9,20
20170505,65,76,54,0,12,20
20170506,60,69,51,0,8,16
20170507,65,77,52,0,7,16
20170508,67,82,52,0,6,14
20170509,71,89,53,0,7,22
20170510,60,68,52,0,15,24
20170511,62,72,52,0,10,20
20170512,60,69,51,0,12,26
20170513,60,70,49,0,8,22
20170514,60,71,49,0,10,17
20170515,63,74,51,0,13,24
20170516,60,68,51,0,14,24
20170517,64,76,52,0,7,17
20170518,69,86,51,0,6,18
20170519,73,91,55,0,5,16
20170520,76,94,57,0,5,15
20170521,76,95,57,0,4,13
20170522,74,93,55,0,7,14
20170523,73,90,55,0,9,17
20170524,64,74,54,0,11,21
20170525,63,70,56,0,13,21
20170526,62,70,54,0,10,18
20170527,65,77,53,0,9,16
20170528,67,80,54,0,11,20
20170529,63,72,54,0,17,24
20170530,64,73,54,0,16,23
20170531,69,81,56,0.02,10,17
20170601,70,81,58,0,11,17
20170602,74,90,57,0,10,16
20170603,72,85,58,0,13,20
20170604,70,84,56,0,15,22
20170605,72,90,54,0,8,17
20170606,70,85,55,0,11,20
20170607,68,80,56,0,13,20
20170608,66,71,60,0.01,6,13
20170609,66,75,57,0,10,18
20170610,65,75,55,0,14,23
20170611,62,71,53,0,10,21
20170612,64,74,54,0,9,17
20170613,69,84,54,0,7,16
20170614,75,90,59,0,8,16
20170615,75,91,59,0,10,21
20170616,81,97,65,0,9,20
20170617,85,100,69,0,6,14
20170618,91,108,73,0,6,18
20170619,85,103,66,0,8,16
20170620,81,100,62,0,10,20
20170621,81,99,62,0,9,18
20170622,86,105,66,0,5,17
20170623,77,91,63,0,10,18
20170624,74,88,59,0,10,18
20170625,71,82,59,0,13,20
20170626,70,80,60,0,12,18
20170627,70,81,59,0,14,18
20170628,72,87,57,0,14,21
20170629,73,89,57,0,14,21
20170630,70,84,56,0,17,26
20170701,71,85,56,0,17,26
20170702,73,88,57,0,11,21
20170703,72,87,56,0,8,20
20170704,74,91,56,0,9,18
20170705,72,88,56,0,9,18
20170706,78,98,58,0,7,16
20170707,84,107,61,0,7,20
20170708,85,104,66,0,7,18
20170709,78,99,57,0,9,18
20170710,77,96,58,0,10,20
20170711,74,88,60,0,14,21
20170712,76,93,59,0,10,16
20170713,74,91,57,0,9,17
20170714,76,94,57,0,8,17
20170715,80,102,58,0,5,14
20170716,86,105,67,0,6,17
20170717,84,99,68,0,9,16
20170718,71,84,58,0,14,23
20170719,75,91,59,0,11,18
20170720,75,90,59,0,14,20
20170721,76,93,59,0,12,18
20170722,80,100,59,0,6,16
20170723,82,100,63,0,7,18
20170724,69,80,58,0,11,22
20170725,73,87,59,0,9,15
